
2024/09/15 (20:10:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/15 (20:26:55) | ===> btop++ v.1.3.2
2024/09/15 (20:26:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/15 (20:28:09) | ===> btop++ v.1.3.2
2024/09/15 (20:28:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/16 (09:09:46) | ===> btop++ v.1.3.2
2024/09/16 (09:09:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/16 (15:22:34) | ===> btop++ v.1.3.2
2024/09/16 (15:22:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/16 (21:25:38) | ===> btop++ v.1.3.2
2024/09/16 (21:25:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/18 (22:28:10) | ===> btop++ v.1.3.2
2024/09/18 (22:28:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/18 (22:29:23) | ===> btop++ v.1.3.2
2024/09/18 (22:29:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/18 (22:35:11) | ===> btop++ v.1.3.2
2024/09/18 (22:35:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/20 (09:03:43) | ===> btop++ v.1.3.2
2024/09/20 (09:03:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/20 (09:34:55) | ===> btop++ v.1.3.2
2024/09/20 (09:34:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/22 (23:25:42) | ===> btop++ v.1.3.2
2024/09/22 (23:25:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
